# L0_hcd alpha_CIV(eff) alpha_LYA alpha_QSO alpha_SiII(1190) alpha_SiII(1193) alpha_SiII(1260) alpha_SiIII(1207) ap at bao_amp beta_CIV(eff) beta_LYA beta_QSO beta_SiII(1190) beta_SiII(1193) beta_SiII(1260) beta_SiIII(1207) beta_hcd bias_eta_CIV(eff) bias_eta_LYA bias_eta_QSO bias_eta_SiII(1190) bias_eta_SiII(1193) bias_eta_SiII(1260) bias_eta_SiIII(1207) bias_hcd drp_QSO growth_rate par-binsize-xcf_LYA_in_LYB_z_0_10 par-binsize-xcf_z_0_10 per-binsize-xcf_LYA_in_LYB_z_0_10 per-binsize-xcf_z_0_10 qso_rad_asymmetry qso_rad_decrease qso_rad_lifetime qso_rad_strength sigmaNL_par sigmaNL_per sigma_velo_lorentz_QSO chi2
1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 8.148148e-01 8.296296e-01 1.000000e+00 2.700000e-01 1.942472e+00 2.601638e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.031324e-01 -4.841863e-03 -2.238106e-01 1.000000e+00 -3.690305e-03 1.439649e-03 -1.957234e-03 -8.777315e-04 -5.008430e-02 2.561907e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.386158e-01 6.369840e+00 3.240000e+00 7.886020e+00 6.506835e+03
1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 8.148148e-01 8.444445e-01 1.000000e+00 2.700000e-01 1.938349e+00 2.601638e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.031324e-01 -4.841863e-03 -2.235549e-01 1.000000e+00 -3.687020e-03 1.443435e-03 -1.956350e-03 -8.838702e-04 -5.008430e-02 2.555802e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.386158e-01 6.369840e+00 3.240000e+00 7.877313e+00 6.503305e+03
1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 8.148148e-01 8.592592e-01 1.000000e+00 2.700000e-01 1.934184e+00 2.601638e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.031324e-01 -4.841863e-03 -2.232972e-01 1.000000e+00 -3.684490e-03 1.446836e-03 -1.954040e-03 -8.897522e-04 -5.008430e-02 2.550144e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.386158e-01 6.369840e+00 3.240000e+00 7.868931e+00 6.499719e+03
1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 8.148148e-01 8.740741e-01 1.000000e+00 2.700000e-01 1.930131e+00 2.601638e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.031324e-01 -4.841863e-03 -2.230456e-01 1.000000e+00 -3.682280e-03 1.449805e-03 -1.951370e-03 -8.950940e-04 -5.008430e-02 2.545117e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.386158e-01 6.369840e+00 3.240000e+00 7.860549e+00 6.496179e+03
1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 8.148148e-01 8.888889e-01 1.000000e+00 2.700000e-01 1.926544e+00 2.601638e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.031324e-01 -4.841863e-03 -2.228220e-01 1.000000e+00 -3.679977e-03 1.452493e-03 -1.950121e-03 -8.996712e-04 -5.008430e-02 2.539017e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.386158e-01 6.369840e+00 3.240000e+00 7.852983e+00 6.492782e+03
1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 8.148148e-01 9.037037e-01 1.000000e+00 2.700000e-01 1.923234e+00 2.601638e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.031324e-01 -4.841863e-03 -2.226136e-01 1.000000e+00 -3.677635e-03 1.454702e-03 -1.948450e-03 -9.032260e-04 -5.008430e-02 2.533641e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.386158e-01 6.369840e+00 3.240000e+00 7.845869e+00 6.489604e+03
1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 8.148148e-01 9.185185e-01 1.000000e+00 2.700000e-01 1.920387e+00 2.601638e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.031324e-01 -4.841863e-03 -2.224323e-01 1.000000e+00 -3.675239e-03 1.456367e-03 -1.946755e-03 -9.060647e-04 -5.008430e-02 2.528572e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.386158e-01 6.369840e+00 3.240000e+00 7.839482e+00 6.486703e+03
1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 8.148148e-01 9.333333e-01 1.000000e+00 2.700000e-01 1.917972e+00 2.601638e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.031324e-01 -4.841863e-03 -2.222770e-01 1.000000e+00 -3.672310e-03 1.458080e-03 -1.945104e-03 -9.072805e-04 -5.008430e-02 2.525183e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.386158e-01 6.369840e+00 3.240000e+00 7.833941e+00 6.484106e+03
1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 8.148148e-01 9.481481e-01 1.000000e+00 2.700000e-01 1.915994e+00 2.601638e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.031324e-01 -4.841863e-03 -2.221465e-01 1.000000e+00 -3.662343e-03 1.451442e-03 -1.943701e-03 -9.078362e-04 -5.008430e-02 2.521223e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.386158e-01 6.369840e+00 3.240000e+00 7.828813e+00 6.481822e+03
1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 8.148148e-01 9.629630e-01 1.000000e+00 2.700000e-01 1.914478e+00 2.601638e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.031324e-01 -4.841863e-03 -2.220430e-01 1.000000e+00 -3.659172e-03 1.452124e-03 -1.942250e-03 -9.078501e-04 -5.008430e-02 2.517545e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.386158e-01 6.369840e+00 3.240000e+00 7.824478e+00 6.479841e+03
1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 8.148148e-01 9.777778e-01 1.000000e+00 2.700000e-01 1.913254e+00 2.601638e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.031324e-01 -4.841863e-03 -2.219554e-01 1.000000e+00 -3.655732e-03 1.452596e-03 -1.940933e-03 -9.072130e-04 -5.008430e-02 2.514199e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.386158e-01 6.369840e+00 3.240000e+00 7.820503e+00 6.478143e+03
1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 8.148148e-01 9.925926e-01 1.000000e+00 2.700000e-01 1.910839e+00 2.601638e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.031324e-01 -4.841863e-03 -2.217727e-01 1.000000e+00 -3.649071e-03 1.450743e-03 -1.944400e-03 -9.123958e-04 -5.008430e-02 2.510956e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.386158e-01 6.369840e+00 3.240000e+00 7.813066e+00 6.476702e+03
1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 8.148148e-01 1.007407e+00 1.000000e+00 2.700000e-01 1.910814e+00 2.601638e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.031324e-01 -4.841863e-03 -2.217653e-01 1.000000e+00 -3.645593e-03 1.451040e-03 -1.943054e-03 -9.101431e-04 -5.008430e-02 2.508599e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.386158e-01 6.369840e+00 3.240000e+00 7.811489e+00 6.475491e+03
1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 8.148148e-01 1.022222e+00 1.000000e+00 2.700000e-01 1.910824e+00 2.601638e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.031324e-01 -4.841863e-03 -2.217576e-01 1.000000e+00 -3.642010e-03 1.451353e-03 -1.941929e-03 -9.075854e-04 -5.008430e-02 2.506638e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.386158e-01 6.369840e+00 3.240000e+00 7.809857e+00 6.474484e+03
1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 8.148148e-01 1.037037e+00 1.000000e+00 2.700000e-01 1.910855e+00 2.601638e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.031324e-01 -4.841863e-03 -2.217494e-01 1.000000e+00 -3.638444e-03 1.451725e-03 -1.941015e-03 -9.048257e-04 -5.008430e-02 2.505090e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.386158e-01 6.369840e+00 3.240000e+00 7.808197e+00 6.473653e+03
1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 8.148148e-01 1.051852e+00 1.000000e+00 2.700000e-01 1.910895e+00 2.601638e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.031324e-01 -4.841863e-03 -2.217407e-01 1.000000e+00 -3.635021e-03 1.452196e-03 -1.940297e-03 -9.019646e-04 -5.008430e-02 2.503912e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.386158e-01 6.369840e+00 3.240000e+00 7.806545e+00 6.472975e+03
1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 8.148148e-01 1.066667e+00 1.000000e+00 2.700000e-01 1.910916e+00 2.601638e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.031324e-01 -4.841863e-03 -2.217310e-01 1.000000e+00 -3.631661e-03 1.453178e-03 -1.939747e-03 -8.986013e-04 -5.008430e-02 2.503626e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.386158e-01 6.369840e+00 3.240000e+00 7.805019e+00 6.472423e+03
1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 8.148148e-01 1.081481e+00 1.000000e+00 2.700000e-01 1.908626e+00 2.601638e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.031324e-01 -4.841863e-03 -2.215442e-01 1.000000e+00 -3.630208e-03 1.454768e-03 -1.936480e-03 -8.955803e-04 -5.008430e-02 2.499799e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.386158e-01 6.369840e+00 3.240000e+00 7.797304e+00 6.471976e+03
1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 8.148148e-01 1.096296e+00 1.000000e+00 2.700000e-01 1.908071e+00 2.601638e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.031324e-01 -4.841863e-03 -2.214902e-01 1.000000e+00 -3.627542e-03 1.455412e-03 -1.936403e-03 -8.941398e-04 -5.008430e-02 2.498949e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.386158e-01 6.369840e+00 3.240000e+00 7.794280e+00 6.471610e+03
1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 8.148148e-01 1.111111e+00 1.000000e+00 2.700000e-01 1.907467e+00 2.601638e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.031324e-01 -4.841863e-03 -2.214337e-01 1.000000e+00 -3.625363e-03 1.456178e-03 -1.936382e-03 -8.929751e-04 -5.008430e-02 2.498368e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.386158e-01 6.369840e+00 3.240000e+00 7.791282e+00 6.471308e+03
1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 8.148148e-01 1.125926e+00 1.000000e+00 2.700000e-01 1.906802e+00 2.601638e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.031324e-01 -4.841863e-03 -2.213740e-01 1.000000e+00 -3.623703e-03 1.457062e-03 -1.936385e-03 -8.921444e-04 -5.008430e-02 2.497992e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.386158e-01 6.369840e+00 3.240000e+00 7.788293e+00 6.471052e+03
1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 8.148148e-01 1.140741e+00 1.000000e+00 2.700000e-01 1.906072e+00 2.601638e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.031324e-01 -4.841863e-03 -2.213109e-01 1.000000e+00 -3.622568e-03 1.458054e-03 -1.936386e-03 -8.916439e-04 -5.008430e-02 2.497857e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.386158e-01 6.369840e+00 3.240000e+00 7.785314e+00 6.470835e+03
1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 8.148148e-01 1.155556e+00 1.000000e+00 2.700000e-01 1.905178e+00 2.601638e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.031324e-01 -4.841863e-03 -2.212356e-01 1.000000e+00 -3.627460e-03 1.464799e-03 -1.936719e-03 -8.923226e-04 -5.008430e-02 2.496903e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.386158e-01 6.369840e+00 3.240000e+00 7.782030e+00 6.470650e+03
1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 8.148148e-01 1.170370e+00 1.000000e+00 2.700000e-01 1.904317e+00 2.601638e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.031324e-01 -4.841863e-03 -2.211657e-01 1.000000e+00 -3.627096e-03 1.465969e-03 -1.936799e-03 -8.924601e-04 -5.008430e-02 2.497165e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.386158e-01 6.369840e+00 3.240000e+00 7.779034e+00 6.470499e+03
1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 8.148148e-01 1.185185e+00 1.000000e+00 2.700000e-01 1.903444e+00 2.601638e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.031324e-01 -4.841863e-03 -2.210935e-01 1.000000e+00 -3.627194e-03 1.467193e-03 -1.937052e-03 -8.929591e-04 -5.008430e-02 2.497610e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.386158e-01 6.369840e+00 3.240000e+00 7.776170e+00 6.470386e+03
1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 8.148148e-01 1.200000e+00 1.000000e+00 2.700000e-01 1.902518e+00 2.601638e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.031324e-01 -4.841863e-03 -2.210205e-01 1.000000e+00 -3.627761e-03 1.468579e-03 -1.936676e-03 -8.933264e-04 -5.008430e-02 2.498166e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.386158e-01 6.369840e+00 3.240000e+00 7.773229e+00 6.470320e+03
1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 8.296296e-01 8.000000e-01 1.000000e+00 2.700000e-01 1.952274e+00 2.601638e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.031324e-01 -4.841863e-03 -2.244152e-01 1.000000e+00 -3.694216e-03 1.432584e-03 -1.899666e-03 -8.759208e-04 -5.008430e-02 2.562539e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.386158e-01 6.369840e+00 3.240000e+00 7.901978e+00 6.512121e+03
1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 8.296296e-01 8.148148e-01 1.000000e+00 2.700000e-01 1.948359e+00 2.601638e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.031324e-01 -4.841863e-03 -2.241726e-01 1.000000e+00 -3.689909e-03 1.436290e-03 -1.898511e-03 -8.819946e-04 -5.008430e-02 2.558358e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.386158e-01 6.369840e+00 3.240000e+00 7.893649e+00 6.508773e+03
1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 8.296296e-01 8.296296e-01 1.000000e+00 2.700000e-01 1.944196e+00 2.601638e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.031324e-01 -4.841863e-03 -2.239153e-01 1.000000e+00 -3.686220e-03 1.440021e-03 -1.897088e-03 -8.878115e-04 -5.008430e-02 2.553467e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.386158e-01 6.369840e+00 3.240000e+00 7.884938e+00 6.505220e+03
1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 8.296296e-01 8.444445e-01 1.000000e+00 2.700000e-01 1.939912e+00 2.601638e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.031324e-01 -4.841863e-03 -2.236508e-01 1.000000e+00 -3.683101e-03 1.443563e-03 -1.895389e-03 -8.933137e-04 -5.008430e-02 2.548202e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.386158e-01 6.369840e+00 3.240000e+00 7.876086e+00 6.501537e+03
1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 8.296296e-01 8.592592e-01 1.000000e+00 2.700000e-01 1.935640e+00 2.601638e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.031324e-01 -4.841863e-03 -2.233868e-01 1.000000e+00 -3.680439e-03 1.446758e-03 -1.893371e-03 -8.983806e-04 -5.008430e-02 2.543095e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.386158e-01 6.369840e+00 3.240000e+00 7.867220e+00 6.497818e+03
1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 8.296296e-01 8.740741e-01 1.000000e+00 2.700000e-01 1.931678e+00 2.601638e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.031324e-01 -4.841863e-03 -2.231410e-01 1.000000e+00 -3.677845e-03 1.449601e-03 -1.892636e-03 -9.029399e-04 -5.008430e-02 2.536408e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.386158e-01 6.369840e+00 3.240000e+00 7.859182e+00 6.494166e+03
1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 8.296296e-01 8.888889e-01 1.000000e+00 2.700000e-01 1.927970e+00 2.601638e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.031324e-01 -4.841863e-03 -2.229104e-01 1.000000e+00 -3.675545e-03 1.451897e-03 -1.891090e-03 -9.067456e-04 -5.008430e-02 2.531213e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.386158e-01 6.369840e+00 3.240000e+00 7.851249e+00 6.490673e+03
1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 8.296296e-01 9.037037e-01 1.000000e+00 2.700000e-01 1.924641e+00 2.601638e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.031324e-01 -4.841863e-03 -2.227014e-01 1.000000e+00 -3.673180e-03 1.453721e-03 -1.889674e-03 -9.096946e-04 -5.008430e-02 2.526173e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.386158e-01 6.369840e+00 3.240000e+00 7.844084e+00 6.487417e+03
1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 8.296296e-01 9.185185e-01 1.000000e+00 2.700000e-01 1.921768e+00 2.601638e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.031324e-01 -4.841863e-03 -2.225191e-01 1.000000e+00 -3.670699e-03 1.455065e-03 -1.888264e-03 -9.117922e-04 -5.008430e-02 2.521596e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.386158e-01 6.369840e+00 3.240000e+00 7.837651e+00 6.484449e+03
1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 8.296296e-01 9.333333e-01 1.000000e+00 2.700000e-01 1.919336e+00 2.601638e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.031324e-01 -4.841863e-03 -2.223616e-01 1.000000e+00 -3.668041e-03 1.455836e-03 -1.886864e-03 -9.131515e-04 -5.008430e-02 2.517127e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.386158e-01 6.369840e+00 3.240000e+00 7.831826e+00 6.481799e+03
1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 8.296296e-01 9.481481e-01 1.000000e+00 2.700000e-01 1.917270e+00 2.601638e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.031324e-01 -4.841863e-03 -2.222261e-01 1.000000e+00 -3.658045e-03 1.449617e-03 -1.885758e-03 -9.125419e-04 -5.008430e-02 2.514640e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.386158e-01 6.369840e+00 3.240000e+00 7.826677e+00 6.479474e+03
1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 8.296296e-01 9.629630e-01 1.000000e+00 2.700000e-01 1.915726e+00 2.601638e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.031324e-01 -4.841863e-03 -2.221208e-01 1.000000e+00 -3.654870e-03 1.449936e-03 -1.884589e-03 -9.120741e-04 -5.008430e-02 2.511296e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.386158e-01 6.369840e+00 3.240000e+00 7.822257e+00 6.477461e+03
1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 8.296296e-01 9.777778e-01 1.000000e+00 2.700000e-01 1.914482e+00 2.601638e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.031324e-01 -4.841863e-03 -2.220318e-01 1.000000e+00 -3.651458e-03 1.450081e-03 -1.883553e-03 -9.110060e-04 -5.008430e-02 2.508301e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.386158e-01 6.369840e+00 3.240000e+00 7.818214e+00 6.475743e+03
1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 8.296296e-01 9.925926e-01 1.000000e+00 2.700000e-01 1.911561e+00 2.601638e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.031324e-01 -4.841863e-03 -2.218112e-01 1.000000e+00 -3.645281e-03 1.449121e-03 -1.883898e-03 -9.102165e-04 -5.008430e-02 2.504322e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.386158e-01 6.369840e+00 3.240000e+00 7.809680e+00 6.474293e+03
1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 8.296296e-01 1.007407e+00 1.000000e+00 2.700000e-01 1.911469e+00 2.601638e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.031324e-01 -4.841863e-03 -2.217991e-01 1.000000e+00 -3.640872e-03 1.448813e-03 -1.885997e-03 -9.129414e-04 -5.008430e-02 2.503779e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.386158e-01 6.369840e+00 3.240000e+00 7.807927e+00 6.473084e+03
