# BB-cf_LYA_in_LYA_LYA_in_LYB_z_0_10-0-broadband_sky-scale-sky BB-cf_LYA_in_LYA_LYA_in_LYB_z_0_10-0-broadband_sky-sigma-sky BB-cf_z_0_10-0-broadband_sky-scale-sky BB-cf_z_0_10-0-broadband_sky-sigma-sky L0_hcd alpha_CIV(eff) alpha_LYA alpha_SiII(1190) alpha_SiII(1193) alpha_SiII(1260) alpha_SiIII(1207) ap at bao_amp beta_CIV(eff) beta_LYA beta_SiII(1190) beta_SiII(1193) beta_SiII(1260) beta_SiIII(1207) beta_hcd bias_eta_CIV(eff) bias_eta_LYA bias_eta_SiII(1190) bias_eta_SiII(1193) bias_eta_SiII(1260) bias_eta_SiIII(1207) bias_hcd dnl_arinyo_av dnl_arinyo_bv dnl_arinyo_kp dnl_arinyo_kv dnl_arinyo_q1 growth_rate par-binsize-cf_LYA_in_LYA_LYA_in_LYB_z_0_10 par-binsize-cf_z_0_10 per-binsize-cf_LYA_in_LYA_LYA_in_LYB_z_0_10 per-binsize-cf_z_0_10 sigmaNL_par sigmaNL_per chi2
1.332377e-02 3.399795e+01 9.406731e-03 3.130549e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 9.925926e-01 1.185185e+00 1.000000e+00 2.700000e-01 1.669516e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.452395e-01 -5.544622e-03 -2.009186e-01 -2.936695e-03 -2.013108e-03 -2.564938e-03 -4.481805e-03 -5.211985e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.209274e+03
1.332711e-02 3.399630e+01 9.409273e-03 3.130375e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 9.925926e-01 1.200000e+00 1.000000e+00 2.700000e-01 1.668849e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.452018e-01 -5.540290e-03 -2.009011e-01 -2.935242e-03 -2.012484e-03 -2.566853e-03 -4.483087e-03 -5.206967e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.210550e+03
1.331507e-02 3.402618e+01 9.400304e-03 3.131174e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.007407e+00 8.000000e-01 1.000000e+00 2.700000e-01 1.682132e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.487265e-01 -5.050991e-03 -2.014675e-01 -2.937086e-03 -2.023189e-03 -2.519757e-03 -4.515956e-03 -5.278208e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.211253e+03
1.331453e-02 3.403131e+01 9.399542e-03 3.131708e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.007407e+00 8.148148e-01 1.000000e+00 2.700000e-01 1.680706e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.484166e-01 -5.049723e-03 -2.014217e-01 -2.934567e-03 -2.020891e-03 -2.521657e-03 -4.515529e-03 -5.274270e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.208468e+03
1.331444e-02 3.403667e+01 9.398934e-03 3.132330e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.007407e+00 8.296296e-01 1.000000e+00 2.700000e-01 1.679352e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.481662e-01 -5.055983e-03 -2.013764e-01 -2.932488e-03 -2.018990e-03 -2.523322e-03 -4.514656e-03 -5.270185e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.205911e+03
1.331480e-02 3.403593e+01 9.397790e-03 3.132538e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.007407e+00 8.444445e-01 1.000000e+00 2.700000e-01 1.678040e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.479390e-01 -5.072907e-03 -2.013306e-01 -2.930645e-03 -2.016797e-03 -2.526500e-03 -4.513263e-03 -5.265613e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.203541e+03
1.331444e-02 3.403941e+01 9.397246e-03 3.133037e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.007407e+00 8.592592e-01 1.000000e+00 2.700000e-01 1.676753e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.477443e-01 -5.089957e-03 -2.012857e-01 -2.929380e-03 -2.015403e-03 -2.529219e-03 -4.511851e-03 -5.260940e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.201343e+03
1.331419e-02 3.404256e+01 9.396811e-03 3.133516e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.007407e+00 8.740741e-01 1.000000e+00 2.700000e-01 1.675491e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.475757e-01 -5.109679e-03 -2.012410e-01 -2.928536e-03 -2.014208e-03 -2.532226e-03 -4.510208e-03 -5.256116e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.199321e+03
1.331609e-02 3.404374e+01 9.398600e-03 3.133718e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.007407e+00 8.888889e-01 1.000000e+00 2.700000e-01 1.674072e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.473995e-01 -5.124960e-03 -2.011740e-01 -2.928879e-03 -2.013694e-03 -2.535767e-03 -4.506650e-03 -5.253680e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.197496e+03
1.331716e-02 3.403884e+01 9.398860e-03 3.133073e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.007407e+00 9.037037e-01 1.000000e+00 2.700000e-01 1.672733e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.474053e-01 -5.156652e-03 -2.011220e-01 -2.929086e-03 -2.012736e-03 -2.541982e-03 -4.504968e-03 -5.247311e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.195894e+03
1.331419e-02 3.404968e+01 9.396290e-03 3.134713e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.007407e+00 9.185185e-01 1.000000e+00 2.700000e-01 1.671958e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.471874e-01 -5.173175e-03 -2.011127e-01 -2.928087e-03 -2.011600e-03 -2.542847e-03 -4.504505e-03 -5.241558e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.194540e+03
1.331425e-02 3.405117e+01 9.396219e-03 3.135000e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.007407e+00 9.333333e-01 1.000000e+00 2.700000e-01 1.671017e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.470662e-01 -5.193698e-03 -2.010782e-01 -2.928479e-03 -2.011060e-03 -2.546813e-03 -4.502573e-03 -5.237275e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.193455e+03
1.331440e-02 3.405219e+01 9.396263e-03 3.135221e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.007407e+00 9.481481e-01 1.000000e+00 2.700000e-01 1.670179e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.469501e-01 -5.213664e-03 -2.010468e-01 -2.929043e-03 -2.010671e-03 -2.550898e-03 -4.500706e-03 -5.233292e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.192652e+03
1.331562e-02 3.405188e+01 9.397423e-03 3.135359e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.007407e+00 9.629630e-01 1.000000e+00 2.700000e-01 1.668833e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.467187e-01 -5.229959e-03 -2.009962e-01 -2.929929e-03 -2.010670e-03 -2.555027e-03 -4.498269e-03 -5.227942e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.192139e+03
1.331620e-02 3.405418e+01 9.397908e-03 3.135451e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.007407e+00 9.777778e-01 1.000000e+00 2.700000e-01 1.668767e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.465214e-01 -5.247326e-03 -2.009933e-01 -2.930579e-03 -2.010420e-03 -2.559297e-03 -4.497204e-03 -5.226994e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.191925e+03
1.331562e-02 3.405195e+01 9.397388e-03 3.135341e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.007407e+00 9.925926e-01 1.000000e+00 2.700000e-01 1.668755e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.464312e-01 -5.265784e-03 -2.009904e-01 -2.931847e-03 -2.010833e-03 -2.563449e-03 -4.495226e-03 -5.225879e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.192011e+03
1.331549e-02 3.405015e+01 9.397304e-03 3.135208e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.007407e+00 1.007407e+00 1.000000e+00 2.700000e-01 1.668741e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.463433e-01 -5.284963e-03 -2.009868e-01 -2.933023e-03 -2.011223e-03 -2.567435e-03 -4.493460e-03 -5.224675e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.192400e+03
1.331523e-02 3.404722e+01 9.397125e-03 3.134997e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.007407e+00 1.022222e+00 1.000000e+00 2.700000e-01 1.668742e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.462159e-01 -5.305060e-03 -2.009824e-01 -2.934382e-03 -2.011850e-03 -2.571311e-03 -4.491821e-03 -5.223314e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.193084e+03
1.331520e-02 3.404750e+01 9.397115e-03 3.135020e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.007407e+00 1.037037e+00 1.000000e+00 2.700000e-01 1.668762e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.461710e-01 -5.339949e-03 -2.009730e-01 -2.934704e-03 -2.011364e-03 -2.575233e-03 -4.491366e-03 -5.221029e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.194048e+03
1.331539e-02 3.404364e+01 9.397420e-03 3.134705e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.007407e+00 1.051852e+00 1.000000e+00 2.700000e-01 1.668759e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.461148e-01 -5.366225e-03 -2.009663e-01 -2.935606e-03 -2.011682e-03 -2.578774e-03 -4.490525e-03 -5.219336e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.195265e+03
1.331586e-02 3.404057e+01 9.397984e-03 3.134422e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.007407e+00 1.066667e+00 1.000000e+00 2.700000e-01 1.668767e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.460822e-01 -5.392229e-03 -2.009594e-01 -2.936458e-03 -2.012066e-03 -2.582233e-03 -4.489616e-03 -5.217566e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.196700e+03
1.331683e-02 3.403467e+01 9.399060e-03 3.133907e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.007407e+00 1.081481e+00 1.000000e+00 2.700000e-01 1.668759e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.460365e-01 -5.419965e-03 -2.009529e-01 -2.937207e-03 -2.012482e-03 -2.585572e-03 -4.489058e-03 -5.215970e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.198307e+03
1.331760e-02 3.402977e+01 9.399958e-03 3.133469e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.007407e+00 1.096296e+00 1.000000e+00 2.700000e-01 1.668774e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.460063e-01 -5.444508e-03 -2.009457e-01 -2.937803e-03 -2.012861e-03 -2.588745e-03 -4.488358e-03 -5.214190e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.200034e+03
1.331847e-02 3.402473e+01 9.400941e-03 3.133015e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.007407e+00 1.111111e+00 1.000000e+00 2.700000e-01 1.668790e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.459788e-01 -5.467254e-03 -2.009389e-01 -2.938248e-03 -2.013224e-03 -2.591806e-03 -4.487653e-03 -5.212452e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.201829e+03
1.331867e-02 3.401963e+01 9.401351e-03 3.132587e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.007407e+00 1.125926e+00 1.000000e+00 2.700000e-01 1.668807e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.459562e-01 -5.485466e-03 -2.009323e-01 -2.938585e-03 -2.013591e-03 -2.594680e-03 -4.486906e-03 -5.210572e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.203640e+03
1.332159e-02 3.401476e+01 9.404228e-03 3.131954e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.007407e+00 1.140741e+00 1.000000e+00 2.700000e-01 1.669642e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.453813e-01 -5.510269e-03 -2.009455e-01 -2.939684e-03 -2.014724e-03 -2.598704e-03 -4.484931e-03 -5.214730e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.205420e+03
1.332261e-02 3.400901e+01 9.405357e-03 3.131430e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.007407e+00 1.155556e+00 1.000000e+00 2.700000e-01 1.669739e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.452532e-01 -5.523860e-03 -2.009422e-01 -2.939783e-03 -2.015074e-03 -2.601629e-03 -4.484070e-03 -5.213987e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.207129e+03
1.332372e-02 3.400322e+01 9.406568e-03 3.130907e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.007407e+00 1.170370e+00 1.000000e+00 2.700000e-01 1.669724e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.451172e-01 -5.532871e-03 -2.009359e-01 -2.939692e-03 -2.015337e-03 -2.604485e-03 -4.483221e-03 -5.213026e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.208738e+03
1.332742e-02 3.400101e+01 9.409511e-03 3.130691e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.007407e+00 1.185185e+00 1.000000e+00 2.700000e-01 1.668873e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.452100e-01 -5.531777e-03 -2.009084e-01 -2.937953e-03 -2.014431e-03 -2.606492e-03 -4.484642e-03 -5.207178e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.210222e+03
1.332809e-02 3.399531e+01 9.410264e-03 3.130201e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.007407e+00 1.200000e+00 1.000000e+00 2.700000e-01 1.668837e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.450098e-01 -5.532064e-03 -2.009054e-01 -2.937509e-03 -2.014478e-03 -2.609238e-03 -4.483941e-03 -5.206286e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.211571e+03
1.331523e-02 3.403036e+01 9.400498e-03 3.131576e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.022222e+00 8.000000e-01 1.000000e+00 2.700000e-01 1.681408e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.483012e-01 -5.027268e-03 -2.014606e-01 -2.939039e-03 -2.023116e-03 -2.569349e-03 -4.516794e-03 -5.276033e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.208841e+03
1.331466e-02 3.403481e+01 9.399780e-03 3.132032e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.022222e+00 8.148148e-01 1.000000e+00 2.700000e-01 1.679947e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.479958e-01 -5.026581e-03 -2.014135e-01 -2.936539e-03 -2.021074e-03 -2.571587e-03 -4.515965e-03 -5.271897e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.206115e+03
1.331572e-02 3.403618e+01 9.398764e-03 3.132403e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.022222e+00 8.296296e-01 1.000000e+00 2.700000e-01 1.678627e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.477290e-01 -5.041317e-03 -2.013671e-01 -2.934912e-03 -2.019313e-03 -2.573889e-03 -4.514477e-03 -5.267749e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.203629e+03
1.331525e-02 3.403991e+01 9.398135e-03 3.132901e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.022222e+00 8.444445e-01 1.000000e+00 2.700000e-01 1.677321e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.475093e-01 -5.055238e-03 -2.013219e-01 -2.933344e-03 -2.017932e-03 -2.576628e-03 -4.513260e-03 -5.263294e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.201342e+03
1.331491e-02 3.404330e+01 9.397614e-03 3.133385e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.022222e+00 8.592592e-01 1.000000e+00 2.700000e-01 1.676046e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.473217e-01 -5.073398e-03 -2.012767e-01 -2.932233e-03 -2.016778e-03 -2.579656e-03 -4.511792e-03 -5.258660e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.199241e+03
1.331701e-02 3.404488e+01 9.399499e-03 3.133565e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.022222e+00 8.740741e-01 1.000000e+00 2.700000e-01 1.674625e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.471431e-01 -5.088162e-03 -2.012088e-01 -2.932446e-03 -2.016339e-03 -2.583510e-03 -4.508319e-03 -5.256477e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.197334e+03
1.331461e-02 3.404893e+01 9.396938e-03 3.134268e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.022222e+00 8.888889e-01 1.000000e+00 2.700000e-01 1.673604e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.470209e-01 -5.115591e-03 -2.011881e-01 -2.931269e-03 -2.015020e-03 -2.586592e-03 -4.508290e-03 -5.249137e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.195642e+03
1.331476e-02 3.405114e+01 9.396925e-03 3.134644e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.022222e+00 9.037037e-01 1.000000e+00 2.700000e-01 1.672397e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.469108e-01 -5.138250e-03 -2.011429e-01 -2.931300e-03 -2.014352e-03 -2.590461e-03 -4.506378e-03 -5.244221e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.194191e+03
1.331480e-02 3.405288e+01 9.396809e-03 3.134964e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.022222e+00 9.185185e-01 1.000000e+00 2.700000e-01 1.671401e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.467915e-01 -5.160253e-03 -2.011057e-01 -2.931640e-03 -2.013867e-03 -2.594559e-03 -4.504465e-03 -5.239852e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.193006e+03
1.331492e-02 3.405413e+01 9.396799e-03 3.135218e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.022222e+00 9.333333e-01 1.000000e+00 2.700000e-01 1.670515e+00 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 6.466780e-01 -5.181807e-03 -2.010721e-01 -2.932196e-03 -2.013525e-03 -2.598826e-03 -4.502593e-03 -5.235779e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 6.369840e+00 3.240000e+00 3.192106e+03
