# BB-cf_LYA_in_LYA_LYA_in_LYB_z_0_10-0-broadband_sky-scale-sky BB-cf_LYA_in_LYA_LYA_in_LYB_z_0_10-0-broadband_sky-sigma-sky BB-cf_z_0_10-0-broadband_sky-scale-sky BB-cf_z_0_10-0-broadband_sky-sigma-sky L0_hcd alpha_CIV(eff) alpha_LYA alpha_QSO alpha_SiII(1190) alpha_SiII(1193) alpha_SiII(1260) alpha_SiIII(1207) ap at bao_amp beta_CIV(eff) beta_LYA beta_QSO beta_SiII(1190) beta_SiII(1193) beta_SiII(1260) beta_SiIII(1207) beta_hcd bias_eta_CIV(eff) bias_eta_LYA bias_eta_QSO bias_eta_SiII(1190) bias_eta_SiII(1193) bias_eta_SiII(1260) bias_eta_SiIII(1207) bias_hcd dnl_arinyo_av dnl_arinyo_bv dnl_arinyo_kp dnl_arinyo_kv dnl_arinyo_q1 drp_QSO growth_rate par-binsize-cf_LYA_in_LYA_LYA_in_LYB_z_0_10 par-binsize-cf_z_0_10 par-binsize-xcf_LYA_in_LYB_z_0_10 par-binsize-xcf_z_0_10 per-binsize-cf_LYA_in_LYA_LYA_in_LYB_z_0_10 per-binsize-cf_z_0_10 per-binsize-xcf_LYA_in_LYB_z_0_10 per-binsize-xcf_z_0_10 qso_rad_asymmetry qso_rad_decrease qso_rad_lifetime qso_rad_strength sigmaNL_par sigmaNL_per sigma_velo_lorentz_QSO chi2
1.323890e-02 3.410658e+01 9.304542e-03 3.143951e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 9.185185e-01 1.111111e+00 1.000000e+00 2.700000e-01 1.670241e+00 2.609622e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.060866e-01 -5.107728e-03 -2.012644e-01 1.000000e+00 -2.628874e-03 -1.210912e-03 -2.173208e-03 -3.712886e-03 -5.010208e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.685718e-02 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.252142e-01 6.369840e+00 3.240000e+00 6.869658e+00 9.688419e+03
1.323968e-02 3.410248e+01 9.305303e-03 3.143595e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 9.185185e-01 1.125926e+00 1.000000e+00 2.700000e-01 1.670289e+00 2.609716e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.059751e-01 -5.125748e-03 -2.012620e-01 1.000000e+00 -2.629137e-03 -1.210479e-03 -2.174619e-03 -3.711671e-03 -5.008955e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.710267e-02 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.248697e-01 6.369840e+00 3.240000e+00 6.869784e+00 9.689876e+03
1.324060e-02 3.409825e+01 9.306196e-03 3.143219e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 9.185185e-01 1.140741e+00 1.000000e+00 2.700000e-01 1.670324e+00 2.609813e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.058569e-01 -5.142360e-03 -2.012589e-01 1.000000e+00 -2.629410e-03 -1.210113e-03 -2.176029e-03 -3.710533e-03 -5.007747e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.736496e-02 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.244966e-01 6.369840e+00 3.240000e+00 6.870059e+00 9.691395e+03
1.324159e-02 3.409402e+01 9.307164e-03 3.142842e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 9.185185e-01 1.155556e+00 1.000000e+00 2.700000e-01 1.670332e+00 2.609906e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.057181e-01 -5.157075e-03 -2.012550e-01 1.000000e+00 -2.629661e-03 -1.209790e-03 -2.177423e-03 -3.709441e-03 -5.006561e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.762705e-02 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.241215e-01 6.369840e+00 3.240000e+00 6.870455e+00 9.692917e+03
1.324260e-02 3.408983e+01 9.308145e-03 3.142473e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 9.185185e-01 1.170370e+00 1.000000e+00 2.700000e-01 1.670302e+00 2.609989e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.055464e-01 -5.169435e-03 -2.012503e-01 1.000000e+00 -2.629864e-03 -1.209483e-03 -2.178796e-03 -3.708367e-03 -5.005389e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.788013e-02 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.237629e-01 6.369840e+00 3.240000e+00 6.870937e+00 9.694401e+03
1.324354e-02 3.408570e+01 9.309076e-03 3.142117e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 9.185185e-01 1.185185e+00 1.000000e+00 2.700000e-01 1.670230e+00 2.610067e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.053314e-01 -5.179037e-03 -2.012448e-01 1.000000e+00 -2.629995e-03 -1.209167e-03 -2.180145e-03 -3.707293e-03 -5.004228e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.811947e-02 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.234308e-01 6.369840e+00 3.240000e+00 6.871467e+00 9.695817e+03
1.324413e-02 3.407874e+01 9.309825e-03 3.141580e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 9.185185e-01 1.200000e+00 1.000000e+00 2.700000e-01 1.670127e+00 2.610114e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.050349e-01 -5.187818e-03 -2.012374e-01 1.000000e+00 -2.630073e-03 -1.208748e-03 -2.181167e-03 -3.706001e-03 -5.003286e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.835449e-02 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.230937e-01 6.369840e+00 3.240000e+00 6.872263e+00 9.697146e+03
1.320391e-02 3.407258e+01 9.273844e-03 3.137975e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 9.333333e-01 8.000000e-01 1.000000e+00 2.700000e-01 1.708269e+00 2.634954e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.114049e-01 -4.909655e-03 -2.026185e-01 1.000000e+00 -2.652745e-03 -1.246899e-03 -2.138891e-03 -3.741047e-03 -5.147036e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 1.029174e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 6.782592e-01 6.369840e+00 3.240000e+00 6.926025e+00 9.744765e+03
1.320656e-02 3.407767e+01 9.276445e-03 3.138559e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 9.333333e-01 8.148148e-01 1.000000e+00 2.700000e-01 1.704777e+00 2.632286e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.108186e-01 -4.891097e-03 -2.025009e-01 1.000000e+00 -2.648526e-03 -1.242917e-03 -2.137010e-03 -3.740361e-03 -5.137339e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 1.024253e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 6.833853e-01 6.369840e+00 3.240000e+00 6.919479e+00 9.737611e+03
1.320923e-02 3.408295e+01 9.278949e-03 3.139202e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 9.333333e-01 8.296296e-01 1.000000e+00 2.700000e-01 1.701418e+00 2.629571e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.102484e-01 -4.881575e-03 -2.023862e-01 1.000000e+00 -2.644453e-03 -1.238923e-03 -2.135191e-03 -3.739742e-03 -5.127625e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 1.019339e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 6.884125e-01 6.369840e+00 3.240000e+00 6.913545e+00 9.730625e+03
1.321193e-02 3.408811e+01 9.281394e-03 3.139862e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 9.333333e-01 8.444445e-01 1.000000e+00 2.700000e-01 1.698162e+00 2.626864e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.096996e-01 -4.879551e-03 -2.022739e-01 1.000000e+00 -2.640843e-03 -1.235214e-03 -2.133491e-03 -3.738797e-03 -5.117807e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 1.014177e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 6.933067e-01 6.369840e+00 3.240000e+00 6.908099e+00 9.723833e+03
1.321457e-02 3.409314e+01 9.283739e-03 3.140530e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 9.333333e-01 8.592592e-01 1.000000e+00 2.700000e-01 1.695012e+00 2.624221e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.091807e-01 -4.883063e-03 -2.021645e-01 1.000000e+00 -2.637737e-03 -1.231826e-03 -2.131975e-03 -3.737543e-03 -5.107954e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 1.008902e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 6.980156e-01 6.369840e+00 3.240000e+00 6.903124e+00 9.717291e+03
1.321708e-02 3.409800e+01 9.285929e-03 3.141195e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 9.333333e-01 8.740741e-01 1.000000e+00 2.700000e-01 1.691994e+00 2.621696e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.086980e-01 -4.890356e-03 -2.020593e-01 1.000000e+00 -2.635126e-03 -1.228764e-03 -2.130718e-03 -3.736016e-03 -5.098185e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 1.003702e-01 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.024801e-01 6.369840e+00 3.240000e+00 6.898589e+00 9.711080e+03
1.321939e-02 3.410260e+01 9.287909e-03 3.141843e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 9.333333e-01 8.888889e-01 1.000000e+00 2.700000e-01 1.689140e+00 2.619341e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.082567e-01 -4.900013e-03 -2.019599e-01 1.000000e+00 -2.632980e-03 -1.226018e-03 -2.129778e-03 -3.734270e-03 -5.088645e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.986752e-02 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.066410e-01 6.369840e+00 3.240000e+00 6.894464e+00 9.705285e+03
1.322146e-02 3.410674e+01 9.289645e-03 3.142444e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 9.333333e-01 9.037037e-01 1.000000e+00 2.700000e-01 1.686492e+00 2.617222e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.078773e-01 -4.911112e-03 -2.018677e-01 1.000000e+00 -2.631258e-03 -1.223581e-03 -2.129258e-03 -3.732338e-03 -5.079469e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.939191e-02 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.104173e-01 6.369840e+00 3.240000e+00 6.890798e+00 9.699986e+03
1.322310e-02 3.411103e+01 9.290959e-03 3.143080e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 9.333333e-01 9.185185e-01 1.000000e+00 2.700000e-01 1.684052e+00 2.615297e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.075058e-01 -4.922795e-03 -2.017836e-01 1.000000e+00 -2.629832e-03 -1.221408e-03 -2.129009e-03 -3.730546e-03 -5.070811e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.890199e-02 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.138649e-01 6.369840e+00 3.240000e+00 6.887371e+00 9.695245e+03
1.322453e-02 3.411475e+01 9.292085e-03 3.143630e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 9.333333e-01 9.333333e-01 1.000000e+00 2.700000e-01 1.681845e+00 2.613606e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.071865e-01 -4.934269e-03 -2.017079e-01 1.000000e+00 -2.628746e-03 -1.219497e-03 -2.129053e-03 -3.728438e-03 -5.062669e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.850369e-02 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.169234e-01 6.369840e+00 3.240000e+00 6.884175e+00 9.691096e+03
1.322571e-02 3.411795e+01 9.292990e-03 3.144120e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 9.333333e-01 9.481481e-01 1.000000e+00 2.700000e-01 1.679896e+00 2.612197e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.069319e-01 -4.945684e-03 -2.016412e-01 1.000000e+00 -2.627889e-03 -1.217814e-03 -2.129289e-03 -3.726237e-03 -5.055188e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.811878e-02 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.195466e-01 6.369840e+00 3.240000e+00 6.881438e+00 9.687557e+03
1.322652e-02 3.412077e+01 9.293553e-03 3.144569e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 9.333333e-01 9.629630e-01 1.000000e+00 2.700000e-01 1.678188e+00 2.611035e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.067297e-01 -4.955499e-03 -2.015826e-01 1.000000e+00 -2.627206e-03 -1.216327e-03 -2.129756e-03 -3.723931e-03 -5.048338e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.776974e-02 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.217257e-01 6.369840e+00 3.240000e+00 6.879010e+00 9.684628e+03
1.322714e-02 3.412309e+01 9.293926e-03 3.144963e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 9.333333e-01 9.777778e-01 1.000000e+00 2.700000e-01 1.676716e+00 2.610068e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.065288e-01 -4.966142e-03 -2.015329e-01 1.000000e+00 -2.626659e-03 -1.214995e-03 -2.130268e-03 -3.721604e-03 -5.042225e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.749556e-02 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.235874e-01 6.369840e+00 3.240000e+00 6.876823e+00 9.682307e+03
1.322767e-02 3.412467e+01 9.294253e-03 3.145202e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 9.333333e-01 9.925926e-01 1.000000e+00 2.700000e-01 1.675566e+00 2.609362e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.062153e-01 -4.973743e-03 -2.014960e-01 1.000000e+00 -2.626217e-03 -1.213804e-03 -2.132108e-03 -3.719058e-03 -5.037383e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.732316e-02 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.250415e-01 6.369840e+00 3.240000e+00 6.874817e+00 9.680579e+03
1.322817e-02 3.412587e+01 9.294523e-03 3.145460e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 9.333333e-01 1.007407e+00 1.000000e+00 2.700000e-01 1.674503e+00 2.608810e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.059858e-01 -4.983055e-03 -2.014606e-01 1.000000e+00 -2.625836e-03 -1.212691e-03 -2.133062e-03 -3.716659e-03 -5.032676e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.721759e-02 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.262045e-01 6.369840e+00 3.240000e+00 6.873124e+00 9.679430e+03
1.323400e-02 3.412758e+01 9.300008e-03 3.145904e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 9.333333e-01 1.022222e+00 1.000000e+00 2.700000e-01 1.670065e+00 2.607915e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.073793e-01 -5.004429e-03 -2.012876e-01 1.000000e+00 -2.622306e-03 -1.209232e-03 -2.133784e-03 -3.716024e-03 -5.013619e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.712435e-02 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.282810e-01 6.369840e+00 3.240000e+00 6.869698e+00 9.678840e+03
1.323386e-02 3.412671e+01 9.299804e-03 3.145881e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 9.333333e-01 1.037037e+00 1.000000e+00 2.700000e-01 1.669901e+00 2.607698e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.070202e-01 -5.017841e-03 -2.012848e-01 1.000000e+00 -2.622500e-03 -1.208611e-03 -2.135475e-03 -3.713830e-03 -5.011857e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.716082e-02 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.286794e-01 6.369840e+00 3.240000e+00 6.868964e+00 9.678771e+03
1.323383e-02 3.412521e+01 9.299741e-03 3.145794e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 9.333333e-01 1.051852e+00 1.000000e+00 2.700000e-01 1.669807e+00 2.607596e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.067259e-01 -5.034107e-03 -2.012823e-01 1.000000e+00 -2.622704e-03 -1.207988e-03 -2.137216e-03 -3.711873e-03 -5.010211e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.723212e-02 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.288268e-01 6.369840e+00 3.240000e+00 6.868478e+00 9.679181e+03
1.323380e-02 3.412331e+01 9.299736e-03 3.145661e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 9.333333e-01 1.066667e+00 1.000000e+00 2.700000e-01 1.669773e+00 2.607579e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.064993e-01 -5.053876e-03 -2.012802e-01 1.000000e+00 -2.622988e-03 -1.207433e-03 -2.139044e-03 -3.710021e-03 -5.008640e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.734435e-02 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.287748e-01 6.369840e+00 3.240000e+00 6.868216e+00 9.680011e+03
1.323393e-02 3.412049e+01 9.299905e-03 3.145449e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 9.333333e-01 1.081481e+00 1.000000e+00 2.700000e-01 1.669783e+00 2.607636e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.063156e-01 -5.074542e-03 -2.012780e-01 1.000000e+00 -2.623211e-03 -1.206828e-03 -2.140837e-03 -3.708467e-03 -5.007178e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.747189e-02 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.285426e-01 6.369840e+00 3.240000e+00 6.868187e+00 9.681190e+03
1.323413e-02 3.411703e+01 9.300163e-03 3.145180e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 9.333333e-01 1.096296e+00 1.000000e+00 2.700000e-01 1.669824e+00 2.607741e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.061654e-01 -5.096113e-03 -2.012756e-01 1.000000e+00 -2.623438e-03 -1.206249e-03 -2.142621e-03 -3.707099e-03 -5.005803e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.762763e-02 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.281847e-01 6.369840e+00 3.240000e+00 6.868328e+00 9.682640e+03
1.323441e-02 3.411279e+01 9.300535e-03 3.144844e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 9.333333e-01 1.111111e+00 1.000000e+00 2.700000e-01 1.669883e+00 2.607881e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.060336e-01 -5.117528e-03 -2.012730e-01 1.000000e+00 -2.623667e-03 -1.205716e-03 -2.144386e-03 -3.705899e-03 -5.004514e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.778938e-02 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.277405e-01 6.369840e+00 3.240000e+00 6.868638e+00 9.684278e+03
1.323476e-02 3.410800e+01 9.300991e-03 3.144460e+01 1.000000e+01 1.000000e+00 2.900000e+00 1.440000e+00 1.000000e+00 1.000000e+00 1.000000e+00 1.000000e+00 9.333333e-01 1.125926e+00 1.000000e+00 2.700000e-01 1.669944e+00 2.608037e-01 5.000000e-01 5.000000e-01 5.000000e-01 5.000000e-01 7.059003e-01 -5.137779e-03 -2.012701e-01 1.000000e+00 -2.623900e-03 -1.205247e-03 -2.146122e-03 -3.704867e-03 -5.003301e-02 5.378000e-01 1.607000e+00 1.947000e+01 1.114540e+00 8.558000e-01 9.797471e-02 9.703862e-01 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 4.000000e+00 0.000000e+00 3.000000e+02 inf 7.272521e-01 6.369840e+00 3.240000e+00 6.869046e+00 9.686027e+03
