#bias_lya*(1+beta_lya) beta_lya ap at alpha SigmaNL_perp 1+f bao_amp bias_lls beta_lls L0_lls bias_gamma bias_prim kappa0 Lpar_auto Lper_auto bias_Si3 beta_Si3 bias_Si2a beta_Si2a bias_Si2b beta_Si2b bias_Si2c beta_Si2c bias_CIVa beta_CIVa chi2
-0.325527411909 1.65827381165 1.075 1.38 2.9 3.26 1.966 1.0 -0.0289084394331 0.678329028486 24.3286358067 0.118952386675 -0.666666666667 300.0 4.0 4.0 -0.00327011626192 0.5 -0.00433984595765 0.5 -0.00350077549669 0.5 -0.00186159782729 0.5 -0.0199995712587 0.5 1570.97260924
-0.325550357115 1.65747384989 1.075 1.42 2.9 3.26 1.966 1.0 -0.0289267560086 0.677871027012 24.3318826003 0.119555687562 -0.666666666667 300.0 4.0 4.0 -0.0032675132641 0.5 -0.00433626999598 0.5 -0.00349911531981 0.5 -0.00187324558835 0.5 -0.019999912242 0.5 1572.35936016
-0.325557805484 1.65696085009 1.075 1.46 2.9 3.26 1.966 1.0 -0.0289356308321 0.677732010225 24.3333988241 0.119998664163 -0.666666666667 300.0 4.0 4.0 -0.00326748866356 0.5 -0.00433296318704 0.5 -0.00349737171228 0.5 -0.00188924455722 0.5 -0.0199999344522 0.5 1573.96597374
-0.325532963236 1.65703383053 1.075 1.5 2.9 3.26 1.966 1.0 -0.0289527459663 0.676328082085 24.3299860687 0.120007202839 -0.666666666667 300.0 4.0 4.0 -0.00326518471659 0.5 -0.00433356336217 0.5 -0.00349716602327 0.5 -0.00190243358007 0.5 -0.0199995235938 0.5 1575.7509204
-0.32471264088 1.68166884874 1.1 0.7 2.9 3.26 1.966 1.0 -0.0287123219598 0.683853102402 24.3360997833 0.104946483387 -0.666666666667 300.0 4.0 4.0 -0.00327480901256 0.5 -0.00436829650651 0.5 -0.00352890682467 0.5 -0.00184397589696 0.5 -0.0199999743065 0.5 1579.87586985
-0.324838359394 1.67617711046 1.1 0.74 2.9 3.26 1.966 1.0 -0.028773253641 0.682720277299 24.3576071088 0.106520835479 -0.666666666667 300.0 4.0 4.0 -0.00325595466875 0.5 -0.00437807440814 0.5 -0.00353010890487 0.5 -0.00185543875922 0.5 -0.0199986897826 0.5 1573.40387322
-0.324959267276 1.67246434051 1.1 0.78 2.9 3.26 1.966 1.0 -0.0288030179458 0.682317456985 24.3722272131 0.107894471666 -0.666666666667 300.0 4.0 4.0 -0.00325146158429 0.5 -0.00438160686773 0.5 -0.00353794538914 0.5 -0.0018728379645 0.5 -0.0199985704602 0.5 1568.16292519
-0.32503027767 1.66941344691 1.1 0.82 2.9 3.26 1.966 1.0 -0.0288249005534 0.680310929496 24.3724752043 0.108717818653 -0.666666666667 300.0 4.0 4.0 -0.00324826532452 0.5 -0.00438420468681 0.5 -0.00353786081038 0.5 -0.00189010875013 0.5 -0.0199999974369 0.5 1564.19345762
-0.325098848761 1.66674837162 1.1 0.86 2.9 3.26 1.966 1.0 -0.0288546579736 0.680189787548 24.3761378495 0.109907300189 -0.666666666667 300.0 4.0 4.0 -0.00324390602583 0.5 -0.00438418006135 0.5 -0.00354121447075 0.5 -0.00190717871796 0.5 -0.0199991603807 0.5 1561.01558886
-0.325191488075 1.66469425054 1.1 0.9 2.9 3.26 1.966 1.0 -0.0288843012345 0.679627463132 24.3800556267 0.111062779348 -0.666666666667 300.0 4.0 4.0 -0.00323771578651 0.5 -0.00438875520583 0.5 -0.00354295127997 0.5 -0.00191944941741 0.5 -0.0199960679527 0.5 1558.82606299
-0.325247568972 1.66355088701 1.1 0.94 2.9 3.26 1.966 1.0 -0.028929329285 0.679605554551 24.383736373 0.112216269584 -0.666666666667 300.0 4.0 4.0 -0.0032279567429 0.5 -0.00439015567252 0.5 -0.00354503766303 0.5 -0.00193296934098 0.5 -0.0199995261014 0.5 1558.03259381
-0.325299615792 1.66311804272 1.1 0.98 2.9 3.26 1.966 1.0 -0.0289512704006 0.679584768188 24.3803641258 0.113087658258 -0.666666666667 300.0 4.0 4.0 -0.00322946273074 0.5 -0.00438962241347 0.5 -0.00354291636657 0.5 -0.00194344237425 0.5 -0.0199953197508 0.5 1558.58770241
-0.325306733825 1.66356060665 1.1 1.02 2.9 3.26 1.966 1.0 -0.0289893048564 0.679707276793 24.3810147538 0.113803233602 -0.666666666667 300.0 4.0 4.0 -0.00321687387432 0.5 -0.00438572782415 0.5 -0.00354316992965 0.5 -0.00195804521372 0.5 -0.0199997021349 0.5 1560.04955291
-0.325346463364 1.66364877028 1.1 1.06 2.9 3.26 1.966 1.0 -0.0289837451807 0.679622140542 24.3711016813 0.11445310973 -0.666666666667 300.0 4.0 4.0 -0.00323038604803 0.5 -0.00438285953927 0.5 -0.00353719374327 0.5 -0.00196705768578 0.5 -0.0199953341136 0.5 1561.93545038
-0.325351302948 1.66347030508 1.1 1.1 2.9 3.26 1.966 1.0 -0.0289852683128 0.678615303977 24.3641142772 0.114781742566 -0.666666666667 300.0 4.0 4.0 -0.00323306463819 0.5 -0.00437972718416 0.5 -0.00353549076635 0.5 -0.00198534694775 0.5 -0.0199996281264 0.5 1563.89905819
-0.325360142088 1.66344952622 1.1 1.14 2.9 3.26 1.966 1.0 -0.028970907252 0.680310952839 24.3562670173 0.115404621929 -0.666666666667 300.0 4.0 4.0 -0.00323529731027 0.5 -0.00437555893679 0.5 -0.00353398290162 0.5 -0.00199615636116 0.5 -0.0199999518862 0.5 1565.75423853
-0.325373946937 1.66289129714 1.1 1.18 2.9 3.26 1.966 1.0 -0.0289460009709 0.679534125686 24.3496942866 0.115728019485 -0.666666666667 300.0 4.0 4.0 -0.00324355386052 0.5 -0.00437000692795 0.5 -0.00352524508962 0.5 -0.00200985460169 0.5 -0.0199999632731 0.5 1567.42224197
-0.325386308273 1.66191320062 1.1 1.22 2.9 3.26 1.966 1.0 -0.0289136992444 0.679646368061 24.3399969763 0.116165297471 -0.666666666667 300.0 4.0 4.0 -0.00325367623742 0.5 -0.00436515185788 0.5 -0.00352422993817 0.5 -0.00202475878617 0.5 -0.0199994355556 0.5 1568.88016519
-0.325404004814 1.66108282389 1.1 1.26 2.9 3.26 1.966 1.0 -0.0289353941405 0.679588617996 24.3487733233 0.11680456448 -0.666666666667 300.0 4.0 4.0 -0.00324879614039 0.5 -0.00436024665279 0.5 -0.00352025618761 0.5 -0.00204298615108 0.5 -0.0199998798727 0.5 1570.15724449
-0.325448788681 1.65968669543 1.1 1.3 2.9 3.26 1.966 1.0 -0.0289080765073 0.678398371626 24.3410601473 0.117378683416 -0.666666666667 300.0 4.0 4.0 -0.00326449301853 0.5 -0.00435453916909 0.5 -0.00351279610573 0.5 -0.00204934716119 0.5 -0.0199993882509 0.5 1571.333303
-0.32546224272 1.65876612616 1.1 1.34 2.9 3.26 1.966 1.0 -0.0289328227664 0.678194627062 24.3429476108 0.118058865588 -0.666666666667 300.0 4.0 4.0 -0.00325999483857 0.5 -0.00435179724346 0.5 -0.00351595621101 0.5 -0.00206702366975 0.5 -0.0199998731813 0.5 1572.51752064
-0.325485032833 1.65791693033 1.1 1.38 2.9 3.26 1.966 1.0 -0.0289480551166 0.678078340494 24.3481019394 0.118709715383 -0.666666666667 300.0 4.0 4.0 -0.00325835241862 0.5 -0.00434855893517 0.5 -0.00351492827259 0.5 -0.00208083856609 0.5 -0.0199999993429 0.5 1573.81297763
-0.325467022304 1.65801977082 1.1 1.42 2.9 3.26 1.966 1.0 -0.0289624451637 0.677934043723 24.3444784743 0.118998088967 -0.666666666667 300.0 4.0 4.0 -0.0032603305823 0.5 -0.00434659478486 0.5 -0.00350923900998 0.5 -0.00209141908052 0.5 -0.0199999997731 0.5 1575.28244712
-0.325490599184 1.65743138454 1.1 1.46 2.9 3.26 1.966 1.0 -0.0289665149904 0.678084427112 24.3493303043 0.119562330569 -0.666666666667 300.0 4.0 4.0 -0.00325468535033 0.5 -0.00434275743729 0.5 -0.0035101949936 0.5 -0.00210059378364 0.5 -0.0199997685411 0.5 1576.93214235
-0.325477117153 1.65695724402 1.1 1.5 2.9 3.26 1.966 1.0 -0.0290001653294 0.676556206056 24.3489525755 0.1198087908 -0.666666666667 300.0 4.0 4.0 -0.00325352120768 0.5 -0.00434072926266 0.5 -0.00351045097356 0.5 -0.00212154831005 0.5 -0.0199999743495 0.5 1578.71706081
-0.324686895456 1.68022042166 1.125 0.7 2.9 3.26 1.966 1.0 -0.0287676476742 0.683612092368 24.3611092801 0.105087615734 -0.666666666667 300.0 4.0 4.0 -0.00325410464378 0.5 -0.00438030626121 0.5 -0.00354268228493 0.5 -0.00207831635348 0.5 -0.0199978765791 0.5 1580.57777676
-0.32482379456 1.67480805447 1.125 0.74 2.9 3.26 1.966 1.0 -0.0288227638111 0.680526826697 24.3724489582 0.106744613873 -0.666666666667 300.0 4.0 4.0 -0.00325396975892 0.5 -0.00438593786176 0.5 -0.00355000364408 0.5 -0.00209038925951 0.5 -0.0199999372956 0.5 1574.01552804
-0.324935765872 1.67063147439 1.125 0.78 2.9 3.26 1.966 1.0 -0.0288532272026 0.680523976235 24.3869017181 0.108000451419 -0.666666666667 300.0 4.0 4.0 -0.00324184814009 0.5 -0.00439048042951 0.5 -0.00355079126013 0.5 -0.00210348631321 0.5 -0.0199989430978 0.5 1568.87364017
-0.325013630436 1.66795965397 1.125 0.82 2.9 3.26 1.966 1.0 -0.0288703198442 0.679770417307 24.3889735031 0.108908452833 -0.666666666667 300.0 4.0 4.0 -0.00323828470019 0.5 -0.00439393923077 0.5 -0.00355296953018 0.5 -0.00212029184627 0.5 -0.0199987904785 0.5 1565.12955742
-0.325096286911 1.66566276126 1.125 0.86 2.9 3.26 1.966 1.0 -0.0288997956618 0.679428060285 24.3932802499 0.110053445655 -0.666666666667 300.0 4.0 4.0 -0.00323125253331 0.5 -0.00439655494662 0.5 -0.00355376400625 0.5 -0.00213008909727 0.5 -0.0199990976054 0.5 1562.27443285
-0.325156751774 1.66359610291 1.125 0.9 2.9 3.26 1.966 1.0 -0.0289508806041 0.678821018958 24.3988193289 0.11116020519 -0.666666666667 300.0 4.0 4.0 -0.00322224120467 0.5 -0.00440125727165 0.5 -0.00355908921991 0.5 -0.00214533274595 0.5 -0.0199999143005 0.5 1560.45964391
-0.325212262084 1.66265001564 1.125 0.94 2.9 3.26 1.966 1.0 -0.0289984324822 0.679696207337 24.407441739 0.112393608182 -0.666666666667 300.0 4.0 4.0 -0.00320817486421 0.5 -0.00440129743358 0.5 -0.00356270839537 0.5 -0.00215992916812 0.5 -0.0199995956488 0.5 1560.02855336
-0.325262543897 1.66307503893 1.125 0.98 2.9 3.26 1.966 1.0 -0.0290755883265 0.679758818207 24.4152063927 0.113614453277 -0.666666666667 300.0 4.0 4.0 -0.00319184353687 0.5 -0.00440037584937 0.5 -0.00356526411401 0.5 -0.00217065138921 0.5 -0.0199999670432 0.5 1560.87957885
-0.325266571 1.66319397291 1.125 1.02 2.9 3.26 1.966 1.0 -0.0290565881444 0.680192988443 24.4030596609 0.113939843299 -0.666666666667 300.0 4.0 4.0 -0.00320054215337 0.5 -0.00440013225315 0.5 -0.0035611142304 0.5 -0.00218013896909 0.5 -0.0199981565453 0.5 1562.54822279
-0.325289424925 1.66315682696 1.125 1.06 2.9 3.26 1.966 1.0 -0.0290619715557 0.679212866229 24.3974205894 0.114438609133 -0.666666666667 300.0 4.0 4.0 -0.00320393499452 0.5 -0.00439343642061 0.5 -0.00355830728689 0.5 -0.00219583379503 0.5 -0.0199999903728 0.5 1564.55718627
-0.325281766714 1.66318449343 1.125 1.1 2.9 3.26 1.966 1.0 -0.0290436979435 0.679860255677 24.3850265533 0.114775293012 -0.666666666667 300.0 4.0 4.0 -0.00321197209431 0.5 -0.00438934859742 0.5 -0.00355398649071 0.5 -0.00220973863984 0.5 -0.0199999297803 0.5 1566.58653567
-0.325304108335 1.66290357045 1.125 1.14 2.9 3.26 1.966 1.0 -0.0290327477826 0.678607541585 24.3783674734 0.115194003251 -0.666666666667 300.0 4.0 4.0 -0.003216377481 0.5 -0.00438218562389 0.5 -0.00354860031679 0.5 -0.0022245443451 0.5 -0.0199998186507 0.5 1568.48346232
-0.325358611634 1.66209178565 1.125 1.18 2.9 3.26 1.966 1.0 -0.0289961383066 0.679952773271 24.3730708555 0.115934813395 -0.666666666667 300.0 4.0 4.0 -0.00323024175546 0.5 -0.00437597240306 0.5 -0.00354286011305 0.5 -0.00222544975625 0.5 -0.0199999692298 0.5 1570.19618243
-0.325351586117 1.66123547648 1.125 1.22 2.9 3.26 1.966 1.0 -0.0289615380672 0.679304332743 24.3616787397 0.116108273374 -0.666666666667 300.0 4.0 4.0 -0.00324183364892 0.5 -0.00437162358317 0.5 -0.00353767633759 0.5 -0.00224199101821 0.5 -0.0199999742969 0.5 1571.71782763
-0.325359570708 1.66040613069 1.125 1.26 2.9 3.26 1.966 1.0 -0.0289603182915 0.678562794784 24.3580179404 0.116533031331 -0.666666666667 300.0 4.0 4.0 -0.00324374539048 0.5 -0.00436813243521 0.5 -0.00353474003605 0.5 -0.00225795254984 0.5 -0.0199998192575 0.5 1573.07839006
-0.325400288277 1.65937396599 1.125 1.3 2.9 3.26 1.966 1.0 -0.0289527636416 0.678805092034 24.3614675952 0.11727676294 -0.666666666667 300.0 4.0 4.0 -0.00324753033412 0.5 -0.00436027285011 0.5 -0.00353194154368 0.5 -0.00226737470509 0.5 -0.0199999782354 0.5 1574.34815723
-0.325411122117 1.65863896936 1.125 1.34 2.9 3.26 1.966 1.0 -0.0289748086698 0.678308109499 24.3606552297 0.117925204084 -0.666666666667 300.0 4.0 4.0 -0.00324887144543 0.5 -0.00435944342462 0.5 -0.00353155728771 0.5 -0.002279202001 0.5 -0.01999997977 0.5 1575.62023182
-0.325424003039 1.65783931201 1.125 1.38 2.9 3.26 1.966 1.0 -0.0290163026814 0.677229222247 24.3691525533 0.118546198007 -0.666666666667 300.0 4.0 4.0 -0.00323902537254 0.5 -0.00435659209845 0.5 -0.00353007826267 0.5 -0.00228975722819 0.5 -0.0199999119123 0.5 1576.98041604
-0.325432522484 1.65734956553 1.125 1.42 2.9 3.26 1.966 1.0 -0.0290347370235 0.676740089799 24.3710509895 0.119040103159 -0.666666666667 300.0 4.0 4.0 -0.00323790884645 0.5 -0.00435354335287 0.5 -0.00352858706042 0.5 -0.00230076588737 0.5 -0.0199998214597 0.5 1578.47886162
-0.325430619199 1.65698340362 1.125 1.46 2.9 3.26 1.966 1.0 -0.0290196412078 0.677705941156 24.3662726292 0.119391413859 -0.666666666667 300.0 4.0 4.0 -0.003244971791 0.5 -0.00434798932399 0.5 -0.00352593121683 0.5 -0.00230913467718 0.5 -0.0199996829687 0.5 1580.11577719
-0.32543445873 1.65689407974 1.125 1.5 2.9 3.26 1.966 1.0 -0.0290405807311 0.676307948651 24.3699171511 0.119606181953 -0.666666666667 300.0 4.0 4.0 -0.00324178419585 0.5 -0.00434582167065 0.5 -0.00352624368777 0.5 -0.00232300109747 0.5 -0.0199999914729 0.5 1581.84503766
-0.324693926827 1.67826042686 1.15 0.7 2.9 3.26 1.966 1.0 -0.0287913984577 0.683281600535 24.3746898763 0.105406783575 -0.666666666667 300.0 4.0 4.0 -0.00325691377816 0.5 -0.00438584835003 0.5 -0.00355458154755 0.5 -0.00228800101916 0.5 -0.0199992359515 0.5 1581.96720503
-0.324839662791 1.67289747291 1.15 0.74 2.9 3.26 1.966 1.0 -0.0288338207824 0.682722251527 24.3902136219 0.107123617792 -0.666666666667 300.0 4.0 4.0 -0.00324329010671 0.5 -0.00438993416437 0.5 -0.00355682018593 0.5 -0.00230354481311 0.5 -0.0199999797946 0.5 1575.35941646
-0.324912324742 1.66931819716 1.15 0.78 2.9 3.26 1.966 1.0 -0.0288965510306 0.680608330434 24.4038959251 0.108233563518 -0.666666666667 300.0 4.0 4.0 -0.00323002327344 0.5 -0.00439527908859 0.5 -0.00356682662026 0.5 -0.00231736563947 0.5 -0.0199999186961 0.5 1570.34537981
-0.324973910101 1.66696068773 1.15 0.82 2.9 3.26 1.966 1.0 -0.0289292405577 0.679668659055 24.4090272495 0.109013440404 -0.666666666667 300.0 4.0 4.0 -0.0032205375766 0.5 -0.00440029011521 0.5 -0.0035693806058 0.5 -0.00233229018441 0.5 -0.0199971226449 0.5 1566.83466843
-0.325068016815 1.66462566849 1.15 0.86 2.9 3.26 1.966 1.0 -0.028960068694 0.680088181498 24.4135147755 0.11039269698 -0.666666666667 300.0 4.0 4.0 -0.00321532196326 0.5 -0.00440401109426 0.5 -0.00357378641523 0.5 -0.00234328570074 0.5 -0.0199992222569 0.5 1564.28571641
-0.325131983096 1.66276638364 1.15 0.9 2.9 3.26 1.966 1.0 -0.029013147941 0.679665673481 24.4211665319 0.111612252555 -0.666666666667 300.0 4.0 4.0 -0.00320380654689 0.5 -0.00440586329522 0.5 -0.00357640729739 0.5 -0.00235516476681 0.5 -0.0199999231599 0.5 1562.80356444
-0.325186712097 1.66224728647 1.15 0.94 2.9 3.26 1.966 1.0 -0.0290589772465 0.679316121401 24.4265148087 0.112585094726 -0.666666666667 300.0 4.0 4.0 -0.00319294058837 0.5 -0.00440562910719 0.5 -0.00357884633013 0.5 -0.00236681482103 0.5 -0.0199995758201 0.5 1562.67319764
-0.325210596122 1.66230831077 1.15 0.98 2.9 3.26 1.966 1.0 -0.0291023733397 0.679789881411 24.4266774313 0.113480200522 -0.666666666667 300.0 4.0 4.0 -0.00318345887719 0.5 -0.00440738628803 0.5 -0.00357859865982 0.5 -0.00237554586106 0.5 -0.0199986275057 0.5 1563.74983145
-0.325236742253 1.66283727653 1.15 1.02 2.9 3.26 1.966 1.0 -0.0291045302555 0.680206722962 24.4233057251 0.113975637621 -0.666666666667 300.0 4.0 4.0 -0.00318597321028 0.5 -0.00440125875063 0.5 -0.00357810181813 0.5 -0.00239041303547 0.5 -0.0199993639383 0.5 1565.55678371
-0.325244192513 1.66283468505 1.15 1.06 2.9 3.26 1.966 1.0 -0.0291218134862 0.679814895994 24.4178454101 0.114534245196 -0.666666666667 300.0 4.0 4.0 -0.00318301113247 0.5 -0.00439900783242 0.5 -0.00357317299383 0.5 -0.00240022007806 0.5 -0.0199985775362 0.5 1567.62925591
-0.325257610998 1.66272372123 1.15 1.1 2.9 3.26 1.966 1.0 -0.0291068392833 0.67886757366 24.4050975194 0.114980726329 -0.666666666667 300.0 4.0 4.0 -0.0031956750448 0.5 -0.0043931163528 0.5 -0.00356946884308 0.5 -0.00240846108953 0.5 -0.0199997914452 0.5 1569.67715857
-0.325271153904 1.66224729982 1.15 1.14 2.9 3.26 1.966 1.0 -0.0290656010877 0.679650395621 24.3967971449 0.115304336209 -0.666666666667 300.0 4.0 4.0 -0.00320413294421 0.5 -0.00438540009077 0.5 -0.00356371672552 0.5 -0.00241909915066 0.5 -0.019999999948 0.5 1571.5794876
-0.325288620696 1.66160838251 1.15 1.18 2.9 3.26 1.966 1.0 -0.0290266403663 0.679636779872 24.3868200788 0.115668358753 -0.666666666667 300.0 4.0 4.0 -0.00321745636244 0.5 -0.00437991912033 0.5 -0.00355906041076 0.5 -0.00242754027443 0.5 -0.0199999572672 0.5 1573.3094757
-0.325303238414 1.66074675656 1.15 1.22 2.9 3.26 1.966 1.0 -0.0290122104883 0.679285504954 24.3828537235 0.116118242181 -0.666666666667 300.0 4.0 4.0 -0.00322463927664 0.5 -0.00437216069871 0.5 -0.00355121998393 0.5 -0.00243485501619 0.5 -0.0199992898593 0.5 1574.8693373
-0.325309218323 1.66031957996 1.15 1.26 2.9 3.26 1.966 1.0 -0.0290139658533 0.67864453694 24.3752044181 0.116448015379 -0.666666666667 300.0 4.0 4.0 -0.00323087772696 0.5 -0.00437369089885 0.5 -0.00355010232565 0.5 -0.0024441238432 0.5 -0.0199998814985 0.5 1576.28541847
-0.32535095716 1.6590888674 1.15 1.3 2.9 3.26 1.966 1.0 -0.0289901524483 0.679627311339 24.373093793 0.117355710739 -0.666666666667 300.0 4.0 4.0 -0.00323551482439 0.5 -0.00436293664268 0.5 -0.00354863215849 0.5 -0.00245452739492 0.5 -0.0199998886946 0.5 1577.61455955
-0.325371533857 1.65835472578 1.15 1.34 2.9 3.26 1.966 1.0 -0.0290069521596 0.678055953986 24.377605447 0.117906165844 -0.666666666667 300.0 4.0 4.0 -0.00323554801701 0.5 -0.00435843595415 0.5 -0.00354582826575 0.5 -0.00246599734639 0.5 -0.0199998857865 0.5 1578.93224757
-0.325380163879 1.6577581505 1.15 1.38 2.9 3.26 1.966 1.0 -0.0290234354211 0.677890586255 24.3751038462 0.118447771171 -0.666666666667 300.0 4.0 4.0 -0.00323480557868 0.5 -0.00435404394807 0.5 -0.00354324614779 0.5 -0.00247382033879 0.5 -0.019999823179 0.5 1580.30859803
-0.325368955678 1.65753560078 1.15 1.42 2.9 3.26 1.966 1.0 -0.0290756955893 0.676567439994 24.3778580543 0.118859397642 -0.666666666667 300.0 4.0 4.0 -0.00323461541804 0.5 -0.00435318555025 0.5 -0.00354219134621 0.5 -0.0024855598218 0.5 -0.0199999988481 0.5 1581.78386338
-0.325370502832 1.65700813243 1.15 1.46 2.9 3.26 1.966 1.0 -0.02908201141 0.676351679779 24.3807098734 0.119130742301 -0.666666666667 300.0 4.0 4.0 -0.00323062598598 0.5 -0.00435259682007 0.5 -0.00353964715284 0.5 -0.00249515739279 0.5 -0.0199999996416 0.5 1583.35428325
-0.325387482038 1.65706679681 1.15 1.5 2.9 3.26 1.966 1.0 -0.0290775754051 0.676043547309 24.3796737355 0.11953866942 -0.666666666667 300.0 4.0 4.0 -0.00323485904235 0.5 -0.00434610410321 0.5 -0.00353715074822 0.5 -0.00249745926418 0.5 -0.0199999999975 0.5 1584.97640739
-0.324678781423 1.67642958692 1.175 0.7 2.9 3.26 1.966 1.0 -0.0288320269117 0.683213587772 24.3888519504 0.105882718527 -0.666666666667 300.0 4.0 4.0 -0.00324611512505 0.5 -0.00438605838811 0.5 -0.00357109519969 0.5 -0.00247750683463 0.5 -0.0199999819042 0.5 1583.91053254
-0.3248053497 1.67145273726 1.175 0.74 2.9 3.26 1.966 1.0 -0.0289098294053 0.681638131242 24.4084416146 0.107587594032 -0.666666666667 300.0 4.0 4.0 -0.00322717856798 0.5 -0.00439220867593 0.5 -0.00357702341114 0.5 -0.00248856411886 0.5 -0.019999984373 0.5 1577.29339158
-0.324896802684 1.66807004072 1.175 0.78 2.9 3.26 1.966 1.0 -0.0289600807426 0.68046345323 24.4187884988 0.108757018726 -0.666666666667 300.0 4.0 4.0 -0.00321452039493 0.5 -0.00439669135897 0.5 -0.00358150179064 0.5 -0.00250186963476 0.5 -0.0199999999989 0.5 1572.42332887
-0.324975883199 1.66558956971 1.175 0.82 2.9 3.26 1.966 1.0 -0.0289937497483 0.679813709013 24.4268228769 0.109760423922 -0.666666666667 300.0 4.0 4.0 -0.00320761130386 0.5 -0.00440100654458 0.5 -0.00358644858082 0.5 -0.00251530996863 0.5 -0.0199996238088 0.5 1569.14004869
-0.325032300257 1.66367241643 1.175 0.86 2.9 3.26 1.966 1.0 -0.0290337091624 0.679579479588 24.4298361126 0.110761102461 -0.666666666667 300.0 4.0 4.0 -0.00319531187419 0.5 -0.00440574877958 0.5 -0.00359160498384 0.5 -0.00252985469 0.5 -0.0199999970982 0.5 1566.86754111
-0.325096832433 1.66229047668 1.175 0.9 2.9 3.26 1.966 1.0 -0.0290969271844 0.679824071896 24.4392673187 0.112071409484 -0.666666666667 300.0 4.0 4.0 -0.00318163946889 0.5 -0.00440155819424 0.5 -0.00359380317601 0.5 -0.00253850524429 0.5 -0.0199992733424 0.5 1565.66621412
-0.325151676884 1.66151773622 1.175 0.94 2.9 3.26 1.966 1.0 -0.0291456985805 0.679392973552 24.4450522656 0.113123869461 -0.666666666667 300.0 4.0 4.0 -0.0031749256241 0.5 -0.00440634372168 0.5 -0.00359242872331 0.5 -0.00254444641677 0.5 -0.0199999999829 0.5 1565.77208125
-0.325174159416 1.66219886969 1.175 0.98 2.9 3.26 1.966 1.0 -0.0291634673886 0.680677838588 24.4455849697 0.113804557586 -0.666666666667 300.0 4.0 4.0 -0.00316340583419 0.5 -0.00440428745214 0.5 -0.00359198495201 0.5 -0.00255176023522 0.5 -0.0199999985621 0.5 1567.00750582
-0.325196021457 1.66225938556 1.175 1.02 2.9 3.26 1.966 1.0 -0.0291936845425 0.679563748351 24.4433084574 0.114427776736 -0.666666666667 300.0 4.0 4.0 -0.00316106004986 0.5 -0.00440069579633 0.5 -0.0035930062253 0.5 -0.0025647769507 0.5 -0.0199999997996 0.5 1568.89068841
-0.325210004005 1.66244342948 1.175 1.06 2.9 3.26 1.966 1.0 -0.0291839515845 0.679633235681 24.4354161763 0.114856847773 -0.666666666667 300.0 4.0 4.0 -0.00316586337271 0.5 -0.00439562714893 0.5 -0.00358891158541 0.5 -0.00257297828661 0.5 -0.019999999871 0.5 1570.97652585
-0.325219811221 1.66218397903 1.175 1.1 2.9 3.26 1.966 1.0 -0.0291765933949 0.68019231253 24.4282176225 0.115404432639 -0.666666666667 300.0 4.0 4.0 -0.00317150479136 0.5 -0.00439061650401 0.5 -0.0035855697277 0.5 -0.00258405321932 0.5 -0.0199999436256 0.5 1573.00439042
-0.325234344132 1.66184065438 1.175 1.14 2.9 3.26 1.966 1.0 -0.0291142895373 0.67970015295 24.4123287557 0.115476690042 -0.666666666667 300.0 4.0 4.0 -0.00318921564839 0.5 -0.00438338212067 0.5 -0.00357719170205 0.5 -0.00258821982955 0.5 -0.019999963891 0.5 1574.88402947
-0.325235368325 1.66122388217 1.175 1.18 2.9 3.26 1.966 1.0 -0.029074173543 0.679487870054 24.3937535613 0.115744357257 -0.666666666667 300.0 4.0 4.0 -0.00320891116079 0.5 -0.00437816948579 0.5 -0.00357478782667 0.5 -0.00260519257368 0.5 -0.0199999073992 0.5 1576.60801856
-0.325270898746 1.66040934663 1.175 1.22 2.9 3.26 1.966 1.0 -0.0290350719703 0.679225499737 24.3912532669 0.116164416696 -0.666666666667 300.0 4.0 4.0 -0.00321758155444 0.5 -0.00437169793072 0.5 -0.0035686055551 0.5 -0.00260430455689 0.5 -0.0199999941474 0.5 1578.18201681
-0.325285039566 1.65963147976 1.175 1.26 2.9 3.26 1.966 1.0 -0.0290559486123 0.678624605806 24.3925129897 0.116665011015 -0.666666666667 300.0 4.0 4.0 -0.00321974344013 0.5 -0.00436963049651 0.5 -0.00356614853947 0.5 -0.00261600219758 0.5 -0.0199999363874 0.5 1579.62530112
-0.325302694222 1.6589467665 1.175 1.3 2.9 3.26 1.966 1.0 -0.0290596990071 0.678377393373 24.391734972 0.117180059088 -0.666666666667 300.0 4.0 4.0 -0.00322096886619 0.5 -0.00436530573605 0.5 -0.00356319339913 0.5 -0.00262388708837 0.5 -0.019999997552 0.5 1580.97828315
-0.325319614646 1.6580699083 1.175 1.34 2.9 3.26 1.966 1.0 -0.0290757362395 0.675969344091 24.387533547 0.117655755656 -0.666666666667 300.0 4.0 4.0 -0.00322735051535 0.5 -0.00435975944664 0.5 -0.00355550275805 0.5 -0.00262283981758 0.5 -0.0199999823356 0.5 1582.2993122
-0.325332696229 1.65784869329 1.175 1.38 2.9 3.26 1.966 1.0 -0.0290892171698 0.677502612849 24.3885542533 0.118511801622 -0.666666666667 300.0 4.0 4.0 -0.00322364365599 0.5 -0.00435160916523 0.5 -0.00355469400857 0.5 -0.00262861236476 0.5 -0.0199988343096 0.5 1583.6443796
-0.325329247128 1.6572912031 1.175 1.42 2.9 3.26 1.966 1.0 -0.0291102998963 0.675962018788 24.3877198972 0.118880342263 -0.666666666667 300.0 4.0 4.0 -0.00322343713198 0.5 -0.00434666009075 0.5 -0.00355073541347 0.5 -0.0026373473634 0.5 -0.0199999051442 0.5 1585.0468183
